Age,Gender,Occupation,Employment Type,Education,Annual Income,Monthly Income,Monthly Expenses,Credit Score,Loan Amount,Existing Loans,Debt Ratio,Years of Employment,Marital Status,Residence Type,Dependents,Bank Balance,Savings,Investment,Loan History,Credit History,Approval Status
69,Male,Sales Executive,Full-time,Bachelor,72187,6015.58,2135.26,636,33976,3,0.4456,24.4,Married,Rented,1,13782.0,5979,786,Good,None,Approved
59,Female,Sales Executive,Part-time,Bachelor,51600,4300.0,2058.3,802,17345,2,0.6496,22.7,Widowed,Rented,1,30372.0,12111,5463,Good,Good,Approved
60,Female,Sales Executive,Full-time,Master,52210,4350.83,1848.31,695,14322,4,0.7564,26.7,Single,Owned,3,9709.0,7501,253,Bad,None,Approved
55,Male,Student,Full-time,PhD,14332,1194.33,1086.13,670,8073,2,1.4651,18.5,Married,Rented,2,1020.0,362,156,Good,None,Rejected
74,Female,Sales Executive,Part-time,Bachelor,67412,5617.67,2892.73,578,37808,0,0.5149,29.3,Single,Mortgaged,1,7664.0,5241,13225,Bad,None,Approved
54,Male,Student,Self-employed,Bachelor,13930,1160.83,873.21,603,2000,4,1.2704,19.0,Married,Mortgaged,1,1100.0,360,982,Bad,Good,Rejected
75,Female,Retired,Unemployed,Bachelor,33301,2775.08,1482.68,375,12710,4,1.0153,0.0,Single,Rented,1,5454.0,2094,2784,Bad,Good,Rejected
67,Female,Retired,Unemployed,Bachelor,24150,2012.5,1035.8,547,4266,0,0.5147,0.0,Married,Rented,2,13373.0,6830,1955,None,Bad,Rejected
44,Male,Teacher,Full-time,High School,35318,2943.17,951.57,631,26212,3,0.5617,13.9,Married,Owned,4,11096.0,8842,6496,Good,Good,Approved
74,Male,Teacher,Full-time,Bachelor,69927,5827.25,1623.93,443,17782,1,0.3352,34.2,Married,Owned,2,9090.0,4507,4889,None,None,Approved
42,Male,Teacher,Full-time,Master,88538,7378.17,2819.91,625,49299,3,0.4495,1.4,Single,Mortgaged,2,2218.0,1705,18421,None,Good,Approved
25,Female,Manager,Full-time,Bachelor,85785,7148.75,3237.81,377,33128,3,0.5903,2.3,Single,Mortgaged,0,4083.0,2027,3451,None,Bad,Rejected
53,Male,Software Engineer,Self-employed,Bachelor,91955,7662.92,2318.93,498,31059,2,0.3462,17.6,Married,Rented,2,7437.0,3380,5580,Good,Bad,Rejected
56,Female,Student,Full-time,Bachelor,13950,1162.5,937.39,527,2000,2,1.317,19.9,Single,Rented,2,3959.0,2311,2025,None,Bad,Rejected
67,Male,Retired,Unemployed,High School,26912,2242.67,1159.83,470,2000,0,0.5172,0.0,Married,Rented,2,10524.0,3885,1535,Bad,Bad,Rejected
40,Other,Self-Employed,Part-time,Bachelor,70852,5904.33,2236.97,740,22390,0,,16.7,Married,Owned,0,819.0,479,14496,Good,Good,Approved
39,Female,Software Engineer,Full-time,Bachelor,99943,8328.58,3415.82,694,44172,0,0.4101,1.4,Divorced,Rented,3,10385.0,4847,3734,None,Bad,Approved
55,Female,Teacher,Full-time,High School,29938,2494.83,1338.69,811,18337,0,0.5366,25.5,Single,Mortgaged,0,655.0,312,359,Good,Good,Approved
72,Female,Retired,Unemployed,High School,29268,2439.0,829.03,664,16470,0,0.3399,0.0,Married,Rented,0,2992.0,2195,6652,Good,None,Approved
63,Female,Nurse,Full-time,PhD,88457,7371.42,2481.94,736,28217,1,0.3767,23.2,Single,Owned,1,1531.0,749,12584,Good,Good,Approved
37,Female,Accountant,Part-time,High School,37107,3092.25,1514.83,356,8894,0,0.4899,2.1,Married,Owned,1,29863.0,12076,608,None,Bad,Rejected
65,Male,Sales Executive,Full-time,High School,39678,3306.5,1101.93,485,11023,1,0.446,18.4,Married,Owned,0,5959.0,2823,6635,Bad,None,Rejected
63,Male,Software Engineer,Full-time,PhD,169390,14115.83,7051.7,349,38927,2,0.5229,28.4,Divorced,Rented,2,135476.0,92845,16742,Bad,Good,Approved
54,Male,Nurse,Contract,Bachelor,55711,4642.58,1293.7,565,32439,1,0.3591,13.9,Married,With Parents,0,12323.0,7112,10600,Bad,Bad,Rejected
29,Male,Manager,Full-time,Bachelor,82761,6896.75,1954.39,364,18193,0,0.2834,2.1,Married,Mortgaged,0,26554.0,9384,605,Bad,None,Rejected
46,Male,Accountant,Self-employed,Master,93834,7819.5,4069.24,685,44175,0,0.5204,11.2,Married,Mortgaged,0,29321.0,17032,5028,None,None,Approved
22,Female,Student,Part-time,High School,11143,928.58,816.88,706,8452,0,0.8797,0.0,Single,Rented,2,5586.0,3986,2671,None,Good,Approved
73,Other,Software Engineer,Part-time,Bachelor,67513,5626.08,1786.77,682,25142,0,0.3176,22.4,Married,Rented,0,2638.0,1220,7794,None,None,Approved
29,Male,Software Engineer,Full-time,Bachelor,87280,7273.33,2181.14,653,54898,1,0.3225,2.6,Divorced,With Parents,0,38562.0,24900,7239,Good,None,Approved
29,Female,Nurse,Full-time,Master,93782,7815.17,3911.39,702,31348,1,0.5333,3.2,Married,Rented,1,130235.0,90147,16797,Good,None,Approved
60,Male,Software Engineer,Full-time,Bachelor,110212,9184.33,3284.2,668,36623,1,0.3883,14.2,Married,Mortgaged,0,18694.0,6623,25853,None,Good,Approved
37,Female,Nurse,Full-time,Bachelor,81469,6789.08,2624.05,716,60993,0,0.3865,14.9,Single,Mortgaged,2,2351.0,903,11518,Bad,Good,Approved
21,Female,Student,Part-time,Bachelor,12224,1018.67,811.34,689,7200,0,,0.0,Single,Owned,2,,1920,229,Good,Good,Approved
45,Female,Student,Full-time,Bachelor,13019,1084.92,982.2,828,9767,2,1.4772,1.4,Married,Rented,2,2255.0,1455,288,None,Good,Approved
63,Other,Nurse,Contract,Bachelor,74367,6197.25,2848.42,559,59211,0,0.4596,10.6,Single,Rented,0,5703.0,3062,11473,None,Bad,Rejected
60,Male,Teacher,Self-employed,Bachelor,45007,3750.58,1716.47,598,4507,1,0.5254,8.4,Married,Owned,1,3714.0,2273,4918,Bad,Bad,Rejected
62,Female,Nurse,Full-time,Bachelor,55062,4588.5,1843.99,826,43400,2,0.5058,20.5,Divorced,Rented,1,3634.0,2307,13438,Good,Good,Approved
45,Female,Self-Employed,Self-employed,Bachelor,65999,5499.92,2263.21,420,5630,0,0.4115,17.9,Married,Mortgaged,0,,1631,7645,Bad,None,Rejected
59,Male,Sales Executive,Part-time,Bachelor,80170,6680.83,3158.63,762,11968,1,0.5115,6.6,Married,Mortgaged,0,12996.0,7006,13924,Good,Good,Approved
55,Female,Nurse,Full-time,Bachelor,71140,5928.33,1921.91,666,45349,1,0.3796,16.9,Divorced,Owned,1,2087.0,967,10849,None,Good,Approved
23,Male,Software Engineer,Self-employed,Master,125934,10494.5,3352.52,761,43463,1,0.3401,0.6,Single,Rented,0,22564.0,12580,25318,Good,None,Approved
70,Female,Retired,Unemployed,Bachelor,27041,2253.42,1205.53,634,20077,0,0.535,0.0,Divorced,Rented,3,781.0,600,5301,Good,Good,Approved
57,Male,Accountant,Full-time,Master,95761,7980.08,2061.31,483,23037,2,0.352,13.3,Married,Rented,2,18474.0,7070,6019,Bad,Bad,Rejected
64,Male,Self-Employed,Part-time,Master,81948,6829.0,1992.97,789,30343,0,0.2918,18.6,Married,Rented,0,984.0,577,22348,Good,Good,Approved
64,Female,Self-Employed,Part-time,Bachelor,57396,4783.0,2014.12,576,8690,1,0.4612,7.6,Married,Rented,0,5345.0,2423,1757,None,Bad,Rejected
71,Female,Retired,Unemployed,Bachelor,25089,2090.75,985.48,548,5334,0,0.4714,0.0,Married,Rented,4,1415.0,823,4237,Bad,None,Rejected
50,Male,Student,Part-time,Master,14412,1201.0,947.31,850,4244,0,0.7888,21.1,Married,Owned,0,1345.0,803,2858,None,Good,Approved
58,Male,Self-Employed,Full-time,Bachelor,56807,4733.92,2572.38,601,8727,0,0.5434,5.3,Divorced,Rented,2,3606.0,1119,10683,Bad,Good,Rejected
54,Female,Teacher,Self-employed,Master,84616,7051.33,3251.76,741,48169,0,0.4612,25.8,Married,Rented,0,1652.0,534,4758,Good,None,Approved
32,Male,Accountant,Full-time,Bachelor,69592,5799.33,2896.29,725,54569,0,0.4994,4.6,Single,Owned,2,7651.0,2617,4150,None,Good,Approved
39,Male,Manager,Full-time,Bachelor,78117,6509.75,1706.04,642,28531,0,0.2621,10.4,Married,Owned,2,1323.0,548,12448,Good,Good,Approved
57,Female,Student,Full-time,High School,12407,1033.92,820.46,734,3822,2,1.2436,30.6,Married,Rented,0,1851.0,1478,2468,Good,Good,Approved
64,Female,Sales Executive,Self-employed,Bachelor,67201,5600.08,1706.79,674,10951,0,0.3048,28.6,Married,Mortgaged,0,17732.0,5553,952,None,Good,Approved
69,Male,Retired,Unemployed,PhD,25377,2114.75,574.94,614,6501,2,0.5032,0.0,Married,Rented,1,5183.0,2032,973,Bad,Good,Rejected
37,Female,Manager,Full-time,Bachelor,86506,7208.83,2289.0,568,25906,2,0.3639,12.0,Married,Rented,3,1736.0,1036,12820,None,None,Approved
30,Female,Accountant,Full-time,Bachelor,55800,4650.0,1906.92,595,19023,0,0.4101,1.9,Married,Rented,0,1168.0,579,8257,None,Bad,Rejected
75,Female,Retired,Unemployed,Master,33807,2817.25,1292.34,838,18383,0,0.4587,0.0,Widowed,Owned,1,7467.0,2360,3808,Good,Good,Approved
69,Female,Retired,Unemployed,Bachelor,29081,2423.42,1168.59,428,2623,0,0.4822,0.0,Married,Owned,0,,4937,2462,None,Good,Rejected
67,Male,Retired,Unemployed,Bachelor,23595,1966.25,516.89,805,3324,5,1.2044,0.0,Widowed,Mortgaged,2,1721.0,917,1583,None,Good,Approved
32,Male,Nurse,Full-time,Bachelor,66231,5519.25,2088.46,728,49766,1,0.4301,7.3,Single,Rented,2,2674.0,1099,15478,Good,Good,Approved
36,Male,Self-Employed,Part-time,Bachelor,66673,5556.08,1592.73,628,43966,3,,11.3,Single,Rented,0,2332.0,1350,11473,None,Good,Approved
44,Female,Self-Employed,Full-time,High School,23222,1935.17,734.13,775,6844,0,0.3794,7.5,Married,Owned,0,1291.0,996,3093,Good,Good,Approved
39,Male,Student,Full-time,Bachelor,14412,1201.0,990.29,302,3942,2,1.1652,7.1,Married,Mortgaged,0,623.0,445,874,None,None,Rejected
28,Female,Accountant,Self-employed,Bachelor,55351,4612.58,2388.62,669,28491,0,0.5178,5.2,Married,Mortgaged,1,541.0,201,5493,Good,None,Approved
51,Male,Manager,Full-time,Bachelor,118217,9851.42,4842.26,788,73307,2,0.5526,12.7,Married,Owned,0,6072.0,3946,180,Good,Good,Approved
41,Male,Self-Employed,Self-employed,Bachelor,72754,6062.83,2673.81,746,51037,0,0.441,7.8,Divorced,Rented,0,1701.0,660,15194,Good,None,Approved
37,Female,Teacher,Part-time,Bachelor,54013,4501.08,2320.86,633,18927,1,0.5978,9.0,Single,Owned,4,16117.0,6537,8611,Good,Good,Approved
43,Male,Manager,Part-time,High School,57171,4764.25,2160.78,669,32163,1,0.5255,20.0,Single,Rented,1,8849.0,5579,12908,None,Good,Approved
57,Male,Software Engineer,Full-time,Bachelor,108147,9012.25,4466.98,683,71531,1,0.538,24.3,Married,Owned,2,33028.0,13689,23816,None,Bad,Approved
74,Female,Retired,Unemployed,High School,27001,2250.08,943.08,582,15917,0,0.4191,0.0,Divorced,Owned,0,2449.0,1269,285,None,Bad,Rejected
36,Male,Manager,Part-time,Bachelor,105906,8825.5,3596.97,660,78952,1,0.4457,8.0,Married,Owned,0,48076.0,16165,8587,None,Good,Approved
26,Female,Manager,Full-time,Master,108512,9042.67,4225.0,653,48426,0,0.4672,3.3,Married,Mortgaged,0,15308.0,9644,13344,Good,None,Approved
28,Female,Accountant,Full-time,Bachelor,64233,5352.75,1369.81,819,42512,1,0.3154,2.7,Single,Mortgaged,1,5431.0,2584,16555,Good,Good,Approved
45,Male,Manager,Full-time,Bachelor,102827,8568.92,3916.97,785,75764,1,0.4796,1.2,Single,Owned,1,13768.0,6243,2614,Good,Good,Approved
38,Female,Teacher,Part-time,High School,38167,3180.58,1686.84,528,9349,0,0.5304,6.9,Married,Rented,2,3002.0,2221,5063,None,None,Rejected
45,Female,Self-Employed,Full-time,High School,30142,2511.83,1165.95,840,3379,2,0.6056,1.9,Married,Owned,0,7383.0,2801,2834,Good,Good,Approved
32,Male,Manager,Full-time,Bachelor,95859,7988.25,2085.24,544,32237,0,0.261,5.7,Married,Owned,0,5709.0,1901,2824,Bad,Bad,Rejected
35,Male,Sales Executive,Full-time,High School,35879,2989.92,1086.43,575,24836,0,0.3634,10.7,Married,Mortgaged,3,10587.0,5963,1902,Bad,Bad,Rejected
46,Male,Sales Executive,Full-time,Bachelor,56110,4675.83,2304.6,705,21315,0,0.4929,3.5,Divorced,Owned,0,8076.0,2724,12602,Bad,None,Approved
61,Female,Manager,Full-time,High School,47485,3957.08,2127.26,683,12362,2,0.6552,11.5,Single,Rented,0,2563.0,1439,10643,Bad,None,Approved
65,Male,Sales Executive,Full-time,Master,63926,5327.17,1923.37,574,50163,1,0.4108,31.9,Married,Rented,0,,842,4168,None,Bad,Rejected
46,Female,Manager,Self-employed,Bachelor,86025,7168.75,3601.28,606,41819,2,0.547,8.3,Married,Owned,2,23717.0,10664,8244,Good,Bad,Rejected
67,Female,Retired,Unemployed,High School,27773,2314.42,1178.37,602,12812,1,0.67,0.0,Married,Rented,2,2092.0,723,4358,Good,Good,Approved
52,Female,Accountant,Self-employed,Master,96811,8067.58,2315.28,321,36897,2,0.377,25.7,Married,Mortgaged,0,9602.0,3158,5484,None,None,Rejected
30,Male,Accountant,Full-time,Bachelor,72999,6083.25,3064.36,726,28153,0,0.5037,1.5,Divorced,Mortgaged,0,52093.0,23646,9220,Good,Good,Approved
36,Male,Sales Executive,Full-time,High School,32827,2735.58,950.0,802,22771,2,0.4676,12.0,Married,Owned,2,5826.0,3669,3484,Good,Good,Approved
27,Female,Sales Executive,Part-time,Bachelor,64190,5349.17,2289.29,759,37901,0,0.428,3.3,Single,Mortgaged,3,3533.0,2683,2184,Good,Good,Approved
37,Male,Sales Executive,Full-time,Bachelor,57602,4800.17,1976.18,632,44779,1,0.4603,3.9,Single,Mortgaged,0,5275.0,4043,6761,None,None,Rejected
43,Male,Accountant,Self-employed,Bachelor,65850,5487.5,2463.43,591,26343,0,0.4489,0.7,Married,Owned,2,7527.0,3854,11914,Bad,Good,Rejected
46,Male,Accountant,Full-time,High School,40084,3340.33,1577.1,300,14737,3,0.7951,10.1,Married,Owned,0,18483.0,8459,1561,Bad,Bad,Rejected
41,Male,Nurse,Full-time,Bachelor,65986,5498.83,2102.01,506,16437,1,0.4184,12.9,Single,Owned,0,343.0,0,9261,None,Bad,Rejected
42,Female,Software Engineer,Part-time,High School,76342,6361.83,3285.84,476,16532,2,0.6055,14.7,Single,Owned,0,40424.0,28852,11002,Bad,Bad,Rejected
27,Male,Teacher,Full-time,High School,39996,3333.0,1642.67,669,12557,0,0.4929,4.9,Married,Rented,0,5531.0,4251,284,Good,Bad,Rejected
34,Male,Student,Self-employed,Master,14623,1218.58,992.61,648,7119,0,0.8146,0.7,Married,Owned,0,654.0,416,2205,None,None,Rejected
35,Male,Sales Executive,Self-employed,Bachelor,66260,5521.67,1442.66,726,33182,0,0.2613,6.5,Single,Owned,3,5307.0,3008,5164,Good,Good,Approved
73,Female,Retired,Unemployed,Bachelor,25763,2146.92,853.78,379,9388,1,0.5794,0.0,Married,Owned,0,3395.0,1729,2911,Bad,Bad,Rejected
27,Female,Student,Part-time,Bachelor,13118,1093.17,817.27,551,7776,2,1.2111,4.8,Married,Rented,0,1487.0,804,2495,Bad,Bad,Rejected
29,Male,Accountant,Full-time,High School,33042,2753.5,1500.05,584,22420,0,0.5448,3.2,Divorced,Rented,0,17458.0,8178,1983,Bad,Bad,Rejected
71,Female,Retired,Unemployed,Master,30477,2539.75,1250.34,594,19456,0,0.4923,0.0,Married,Rented,2,4605.0,2409,4682,None,None,Rejected
68,Female,Student,Full-time,High School,10806,900.5,782.8,301,2000,0,0.8693,32.7,Married,Owned,3,568.0,364,694,None,Bad,Rejected
28,Female,Teacher,Full-time,High School,30650,2554.17,1088.35,576,7480,1,0.506,4.4,Married,Rented,0,21440.0,17005,3800,Bad,Good,Rejected
70,Female,Retired,Unemployed,Bachelor,33109,2759.08,1286.29,545,4650,0,0.4662,0.0,Single,Owned,0,5916.0,2344,2565,Bad,None,Rejected
43,Male,Accountant,Full-time,Bachelor,55127,4593.92,1729.94,663,11169,4,0.6174,19.1,Married,Mortgaged,0,10184.0,3340,6634,Bad,None,Approved
49,Male,Software Engineer,Part-time,Bachelor,109567,9130.58,4598.04,603,40558,0,0.5036,0.6,Single,Rented,1,9354.0,3028,17806,Bad,Good,Approved
38,Male,Accountant,Full-time,High School,38076,3173.0,1456.1,801,21236,2,0.5574,5.6,Married,Owned,0,6796.0,2731,7902,Good,None,Approved
51,Male,Student,Full-time,Bachelor,12169,1014.08,910.77,604,5791,1,1.2755,7.5,Married,Owned,1,1292.0,1000,2449,Good,Good,Rejected
50,Other,Nurse,Full-time,Bachelor,46546,3878.83,1076.84,850,26784,0,0.2776,3.1,Single,Owned,2,17082.0,12698,524,Good,Good,Approved
72,Male,Retired,Unemployed,High School,34239,2853.25,760.94,614,11958,2,0.4954,0.0,Married,Owned,1,3182.0,1681,5737,Good,Good,Approved
59,Male,Software Engineer,Full-time,Master,103172,8597.67,4215.4,798,25142,0,0.4903,28.9,Divorced,Rented,0,4195.0,2516,15487,Good,Good,Approved
55,Female,Accountant,Self-employed,High School,40004,3333.67,1092.83,640,9678,1,0.3984,13.6,Married,Mortgaged,0,5790.0,3604,6281,Good,Good,Approved
38,Female,Nurse,Full-time,Bachelor,58263,4855.25,2061.5,526,15165,1,0.465,4.5,Married,Owned,1,5234.0,4042,5188,Bad,Bad,Rejected
62,Male,Software Engineer,Full-time,Bachelor,84010,7000.83,2682.11,407,9031,0,0.3831,4.7,Married,Rented,1,1976.0,911,2751,Bad,Bad,Rejected
59,Male,Sales Executive,Full-time,High School,38510,3209.17,823.51,677,14557,2,0.4413,2.4,Divorced,Rented,0,5048.0,2391,1470,Good,None,Approved
37,Male,Student,Full-time,Bachelor,12969,1080.75,980.0,300,2000,1,1.1721,0.8,Married,Rented,2,3055.0,2270,739,Bad,None,Rejected
34,Female,Accountant,Full-time,Master,74541,6211.75,2685.36,791,42036,2,0.5511,2.0,Married,Owned,1,13999.0,6495,11680,Good,Good,Approved
51,Male,Sales Executive,Full-time,High School,42542,3545.17,1443.43,431,11290,0,0.4072,20.3,Single,Owned,0,8979.0,5247,2809,Bad,Bad,Rejected
44,Male,Accountant,Full-time,Master,87218,7268.17,3876.16,604,31990,0,0.5333,3.5,Single,Mortgaged,0,16604.0,7612,13284,None,Good,Approved
55,Female,,Self-employed,Bachelor,65672,5472.67,1652.39,710,12484,0,0.3019,16.4,Married,Mortgaged,3,8545.0,6343,5101,Good,None,Approved
64,Male,Nurse,Full-time,High School,33440,2786.67,912.33,731,8302,3,0.6695,18.9,Married,Owned,0,8657.0,4052,7084,Good,Good,Approved
65,Female,Accountant,Full-time,Bachelor,54248,4520.67,2156.46,690,23356,3,0.6153,22.4,Married,Owned,3,946.0,564,11126,Good,Good,Approved
54,Female,Self-Employed,Self-employed,Bachelor,72168,6014.0,2902.18,664,56324,0,0.4826,7.3,Married,Mortgaged,0,1275.0,629,10876,Bad,None,Rejected
23,Male,Student,Part-time,Bachelor,12521,1043.42,978.46,763,3625,0,0.9377,0.0,Single,Rented,0,1490.0,738,64,Good,Good,Approved
57,Female,Manager,Full-time,Bachelor,79131,6594.25,3504.69,542,9251,1,0.5843,6.3,Married,Mortgaged,2,2669.0,1091,7729,None,Good,Approved
63,Female,Software Engineer,Full-time,Master,136994,11416.17,2896.54,737,34862,2,0.2963,9.3,Married,Owned,0,4999.0,3518,28344,None,Good,Approved
60,Male,Teacher,Full-time,PhD,115945,9662.08,2915.03,850,69068,2,0.3736,24.2,Single,With Parents,0,21011.0,11995,19152,Good,Good,Approved
46,Female,Self-Employed,Full-time,Bachelor,65744,5478.67,2717.78,814,48668,0,0.4961,18.5,Divorced,Mortgaged,0,30801.0,16455,13770,None,None,Approved
75,Female,Retired,Unemployed,Bachelor,35461,2955.08,1035.95,560,5412,0,0.3506,0.0,Married,Owned,2,1013.0,782,3837,Bad,Bad,Rejected
43,Female,Student,Full-time,Bachelor,9105,758.75,680.03,694,5686,0,0.8963,3.5,Married,Rented,1,1444.0,824,186,Bad,Good,Rejected
64,Male,Nurse,Full-time,Bachelor,49193,4099.42,1583.91,831,21951,0,0.3864,23.9,Married,Owned,0,26879.0,13586,4563,None,Good,Approved
59,Other,Self-Employed,Full-time,High School,27670,2305.83,917.08,592,18750,2,0.6962,13.6,Married,Rented,0,3330.0,1268,2086,Good,Bad,Rejected
35,Male,Teacher,Self-employed,Bachelor,68545,5712.08,1747.39,805,27078,1,0.3595,12.7,Single,Rented,1,9225.0,4690,11622,Good,Good,Approved
69,Male,Retired,Unemployed,Bachelor,26492,2207.67,989.63,721,2745,2,0.7108,0.0,Divorced,Owned,0,5240.0,3450,953,Good,Good,Approved
24,Male,Sales Executive,Full-time,High School,33532,2794.33,1160.69,625,19380,0,0.4154,1.1,Single,Rented,0,4413.0,1483,1805,Good,None,Approved
49,Male,Nurse,Self-employed,High School,30052,2504.33,781.36,597,20002,1,0.4648,22.1,Single,Owned,0,4360.0,1759,6280,Good,None,Approved
42,Female,Student,Self-employed,Bachelor,14997,1249.75,1061.31,729,10969,1,1.1004,14.8,Married,Rented,1,1476.0,652,328,None,Good,Approved
45,Male,Nurse,Full-time,Bachelor,84509,7042.42,3714.61,834,42113,0,0.5275,11.0,Married,Rented,0,15299.0,9431,13078,None,Good,Approved
33,Male,Self-Employed,Full-time,Bachelor,73764,6147.0,3234.02,561,13678,1,0.5814,5.9,Married,Mortgaged,1,9714.0,7746,417,None,Bad,Rejected
38,Female,Nurse,Full-time,Bachelor,50303,4191.92,1410.04,767,18052,1,0.4238,9.4,Single,Owned,1,19040.0,14098,8831,Good,Good,Approved
53,Male,Student,Self-employed,Bachelor,11123,926.92,828.56,730,7218,2,1.3588,28.0,Single,Rented,3,4402.0,2629,619,Good,Good,Approved
36,Male,Teacher,Full-time,Bachelor,73067,6088.92,2999.69,686,32594,0,0.4926,7.8,Single,Rented,2,9852.0,6177,16761,None,None,Approved
65,Male,Sales Executive,Full-time,High School,34759,2896.58,1220.12,617,20489,2,0.6256,9.6,Married,Rented,0,5078.0,3543,1274,None,Good,Approved
62,Male,Self-Employed,Full-time,High School,39736,3311.33,838.27,761,4104,4,0.4751,12.3,Divorced,Rented,2,6859.0,3566,4328,Good,None,Approved
64,Male,Student,Part-time,Bachelor,14246,1187.17,862.66,716,2152,1,0.9626,5.3,Married,Rented,3,5864.0,4667,2751,None,Bad,Rejected
22,Female,Sales Executive,Self-employed,Bachelor,83595,6966.25,1985.81,850,48218,1,0.3091,0.3,Single,With Parents,1,20107.0,15891,17431,Good,Good,Approved
75,Male,Retired,Unemployed,High School,25249,2104.08,908.3,656,7654,0,0.4317,0.0,Divorced,Owned,0,4783.0,2119,5182,Good,None,Approved
55,Male,Teacher,Full-time,Bachelor,65792,5482.67,2988.36,657,24456,1,0.614,23.5,Married,Mortgaged,0,786.0,515,10913,None,Good,Approved
62,Female,Software Engineer,Self-employed,High School,60702,5058.5,1632.69,647,33355,1,0.3583,21.3,Divorced,Rented,2,7352.0,2224,12111,Good,Bad,Approved
54,Female,Accountant,Self-employed,Bachelor,45492,3791.0,1682.23,556,8116,1,0.5215,12.2,Divorced,Rented,0,21845.0,17184,2918,None,Bad,Rejected
50,Male,Accountant,Full-time,Bachelor,71840,5986.67,2042.03,668,49059,0,0.3411,7.4,Married,Rented,0,2623.0,2068,1011,None,Good,Approved
75,Female,Retired,Unemployed,Bachelor,30366,2530.5,1314.89,717,6106,3,0.862,0.0,Single,Mortgaged,1,2108.0,1353,5441,Good,Good,Approved
33,Male,Student,Full-time,Master,11015,917.92,690.16,369,3377,1,0.9793,5.0,Married,Rented,2,2698.0,1271,446,None,Bad,Rejected
33,Female,Accountant,Full-time,High School,26610,2217.5,728.76,725,8114,4,0.7996,10.8,Married,Mortgaged,0,2563.0,1971,547,Good,Good,Approved
38,Female,Accountant,Full-time,PhD,108373,9031.08,3429.5,623,30558,1,0.4204,5.7,Married,Owned,2,3298.0,2420,13141,Good,Good,Approved
52,Male,Student,Full-time,Bachelor,13316,1109.67,798.61,547,4493,2,1.1596,11.6,Married,Rented,2,1535.0,981,705,Bad,Bad,Rejected
52,Female,Software Engineer,Full-time,Bachelor,114056,9504.67,4315.3,650,55492,1,0.4791,,Married,Owned,1,48969.0,16234,8319,Bad,Good,Approved
